"Date","Instagram Profile","Followers","Net Follower Growth","Published Posts & Reels","Public Engagements","Public Engagements per Post","% Follower Growth","Published Carousels","Published Videos","Published Photos","Likes","Comments","Top Hashtags by Lifetime Public Engagements"
"03-09-2026","casamigos","295,928","3","0","0","0","0.0010%","0","0","0","0","0",""
"03-09-2026","donjuliotequila","462,911","62","0","0","0","0.0134%","0","0","0","0","0",""
"03-09-2026","drink818","1,187,109","-86","0","0","0","-0.0072%","0","0","0","0","0",""
"03-09-2026","eljimadortequila","43,480","2","0","0","0","0.0046%","0","0","0","0","0",""
"03-09-2026","espolontequila","66,102","5","0","0","0","0.0076%","0","0","0","0","0",""
"03-09-2026","hornitostequila","36,307","11","0","0","0","0.0303%","0","0","0","0","0",""
"03-09-2026","lunazultequila","12,259","-1","0","0","0","-0.0082%","0","0","0","0","0",""
"03-09-2026","milagrotequila","23,867","8","1","102","102","0.0335%","1","0","0","94","8",""
"03-09-2026","patron","438,335","-6","0","0","0","-0.0014%","0","0","0","0","0",""
"03-09-2026","tequilacazadores","37,918","0","0","0","0","0.0000%","0","0","0","0","0",""
"03-09-2026","teremana","771,771","-107","0","0","0","-0.0139%","0","0","0","0","0",""
"03-10-2026","josecuervotequila","112,004","15","0","0","0","0.0134%","","0","0","0","0",""
"03-10-2026","1800tequila","108,515","1","0","0","0","0.0009%","0","0","0","0","0",""
"03-10-2026","casamigos","295,983","55","0","0","0","0.0186%","0","0","0","0","0",""
"03-10-2026","donjuliotequila","462,937","26","1","761","761","0.0056%","1","0","0","748","13",""
"03-10-2026","drink818","1,187,156","47","2","8,276","4,138","0.0040%","1","1","0","7,549","727",""
"03-10-2026","eljimadortequila","43,478","-2","0","0","0","-0.0046%","0","0","0","0","0",""
"03-10-2026","espolontequila","66,120","18","0","0","0","0.0272%","0","0","0","0","0",""
"03-10-2026","hornitostequila","36,321","14","0","0","0","0.0386%","0","0","0","0","0",""
"03-10-2026","lunazultequila","12,264","5","0","0","0","0.0408%","0","0","0","0","0",""
