"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"01-29-2026","Facebook","Jose Cuervo","840,977","-23","1","6","6","-0.0027%","0","0","1","0","0","5","1","0",""
"01-29-2026","Instagram","josecuervotequila","111,785","-20","1","38","38","-0.0179%","1","0","0","0","0","37","1","0",""
"01-29-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-29-2026","Instagram","casamigos","294,516","26","1","16","16","0.0088%","1","0","0","0","0","0","16","0",""
"01-29-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-29-2026","Instagram","drink818","1,188,939","-115","0","0","0","-0.0097%","0","0","0","0","0","0","0","0",""
"01-29-2026","Instagram","espolontequila","65,677","-10","0","0","0","-0.0152%","0","0","0","0","0","0","0","0",""
"01-29-2026","Instagram","patron","436,676","-8","1","583","583","-0.0018%","0","1","0","0","0","554","29","0","#PATRONxGRAMMYS"
"01-29-2026","Instagram","teremana","773,951","-88","0","0","0","-0.0114%","0","0","0","0","0","0","0","0",""
"01-30-2026","Facebook","Jose Cuervo","840,969","-8","0","0","0","-0.0010%","","0","0","0","0","0","0","0",""
"01-30-2026","Instagram","josecuervotequila","111,784","-1","0","0","0","-0.0009%","","0","0","0","0","0","0","0",""
"01-30-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-30-2026","Instagram","casamigos","294,509","-7","0","0","0","-0.0024%","0","0","0","0","0","0","0","0",""
"01-30-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-30-2026","Instagram","drink818","1,188,866","-73","0","0","0","-0.0061%","0","0","0","0","0","0","0","0",""
"01-30-2026","Instagram","espolontequila","65,678","1","0","0","0","0.0015%","0","0","0","0","0","0","0","0",""
"01-30-2026","Instagram","patron","436,701","25","1","4,049","4,049","0.0057%","0","1","0","0","0","3,993","56","0","#PATRONxGRAMMYS"
"01-30-2026","Instagram","teremana","773,923","-28","0","0","0","-0.0036%","0","0","0","0","0","0","0","0",""
"01-31-2026","Facebook","Jose Cuervo","840,949","-20","1","3","3","-0.0024%","0","1","0","0","0","3","0","0",""
"01-31-2026","Instagram","josecuervotequila","111,785","1","1","47","47","0.0009%","0","1","0","0","0","47","0","6",""
"01-31-2026","Instagram","1800tequila","","","","","","","","","","","","","","",""
"01-31-2026","Instagram","casamigos","294,491","-18","0","0","0","-0.0061%","0","0","0","0","0","0","0","0",""
"01-31-2026","Instagram","donjuliotequila","","","","","","","","","","","","","","",""
"01-31-2026","Instagram","drink818","1,188,765","-101","0","0","0","-0.0085%","0","0","0","0","0","0","0","0",""
"01-31-2026","Instagram","espolontequila","65,678","0","1","300","300","0.0000%","0","1","0","0","0","269","31","0",""
"01-31-2026","Instagram","patron","436,726","25","1","392","392","0.0057%","1","0","0","0","0","381","11","0","#PATRONxGRAMMYS"
"01-31-2026","Instagram","teremana","773,847","-76","0","0","0","-0.0098%","0","0","0","0","0","0","0","0",""
